seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,GIS_Elevation,Temperature (°C),Humidity (%),Cloud Cover (%),Wind Speed (km/h)
45.53,-0.132373869,-0.190457821,0.196108103,-0.805317581,9.771795273,0.184050642,-0.057574006,-0.033139414,0.058643018,-0.618756741,-0.677358627,0.286784008,0.275826588,-2.916905761,-1.486459076,-0.594376206,20.64375114,-44.73750305,-13.42500019,163.2963506,,,-0.973400253,9.505248833,0.336909432,10.20000076,-60.20625305,-28.72500038,-0.065057098,-0.031001388,0.059559316,-0.973400253,9.505248833,0.336909432,-15.10971569,32,83,18,21
45.54,-0.536740184,0.160935402,0.415300861,-0.807740152,9.771595001,0.184039064,-0.001679878,0.004825832,0.012522727,-0.618668675,-0.677430719,0.286829039,0.275800213,-2.917572021,-1.486218095,-0.595075727,24.37500191,-41.45625305,-11.21250057,164.8655503,,,-1.419422376,9.892886162,0.669990337,13.93125057,-56.94375229,-26.51250076,-0.009162972,0.006963859,0.013439025,-1.419422376,9.892886162,0.669990337,-15.12889702,32,83,18,21
45.55,-0.22064966,0.53747654,0.816390574,-0.803588986,9.771956444,0.183010072,-0.035277441,0.008857539,-0.073456489,-0.618829548,-0.677286744,0.286800176,0.275823116,-2.917671442,-1.486656666,-0.595158219,20.8125,-45.61875153,-15.20625019,161.5650515,,,-0.841675371,9.940981388,0.8877372,10.36875057,-61.10625076,-30.50625038,-0.042760534,0.010995566,-0.072540193,-0.841675371,9.940981388,0.8877372,-15.14807834,32,83,18,21
45.56,0.177181721,-0.010476589,0.368087523,-0.795565397,9.772641659,0.181456856,-0.036743515,0.057848895,-0.089247345,-0.619071037,-0.676949114,0.286883965,0.276022643,-2.917344809,-1.48749131,-0.595253527,19.59375,-45.80625153,-13.87500095,163.1481101,0.211380005,996.5994873,-0.529770929,9.644032288,0.158404858,9.150000572,-61.29375076,-29.17500114,-0.04422661,0.059986921,-0.088331047,-0.529770929,9.644032288,0.158404858,-15.16725966,32,83,18,21
45.57,0.520245373,-0.223495483,-0.740852386,-0.789757907,9.773172379,0.178201444,-0.011331542,0.026572618,-0.017776165,-0.619268537,-0.676665843,0.287036255,0.276115999,-2.91966939,-1.488144994,-0.597945452,21.76875114,-42.90000153,-11.0625,165.54031,,,-0.252203506,9.44590683,-0.913101101,11.32500076,-58.36875153,-26.36250114,-0.018814635,0.028710645,-0.016859868,-0.252203506,9.44590683,-0.913101101,-15.18644099,32,83,18,21
45.58,0.20949316,-0.151082993,-1.075394928,-0.790607274,9.773172379,0.174386628,-0.010690134,-0.039706212,0.021991132,-0.619293094,-0.676636785,0.287180081,0.275982454,-2.924494743,-1.488144994,-0.60278672,19.03125,-46.06875229,-14.98125076,161.9858204,,,-0.530010216,9.896116257,-0.64785675,8.587500572,-61.55625153,-30.28125191,-0.018173227,-0.037568184,0.022907429,-0.530010216,9.896116257,-0.64785675,-15.20562231,32,83,18,21
45.59,0.336732149,-0.120437145,-0.239137258,-0.792467684,9.773077488,0.171289094,-0.011575887,-0.017898337,0.02046397,-0.619315624,-0.676695228,0.287207544,0.275759935,-2.928720832,-1.488026321,-0.606713682,20.625,-44.45625305,-12.20625019,164.64678,,,-0.558963382,9.482756042,0.084705915,10.18125057,-59.92500305,-27.50625038,-0.019058982,-0.015760312,0.021380267,-0.558963382,9.482756042,0.084705915,-15.22480363,32,83,18,21
45.6,-0.344586551,-0.524960995,0.443512097,-0.788379759,9.773343563,0.174943462,0.033017241,-0.025106542,-0.056627164,-0.619429976,-0.676644742,0.286963493,0.275880978,-2.923225999,-1.488354385,-0.601023346,22.40625,-44.08125305,-12.03750038,164.7263242,0.343490601,996.5838623,-0.962393276,9.252087975,0.690090048,11.96250057,-59.55000305,-27.33750153,0.025534147,-0.022968516,-0.055710869,-0.962393276,9.252087975,0.690090048,-15.24398496,32,83,18,21
45.61,0.285090476,0.229705811,0.336597323,-0.787310392,9.773477077,0.172251686,-0.047342021,0.03329213,-7.64E-04,-0.619494975,-0.676560909,0.287066117,0.27583386,-2.926197767,-1.488520622,-0.604077399,18.91875076,-42.58125305,-13.76250076,162.0888753,,,-0.605384126,9.902098179,0.417547553,8.475000381,-58.05000305,-29.06250191,-0.054825114,0.035430157,1.53E-04,-0.605384126,9.902098179,0.417547553,-15.26316628,32,83,18,21
45.62,0.033229351,0.39170742,-0.927572727,-0.793384671,9.773097992,0.165781528,-0.054092075,0.019486587,0.078618298,-0.61934638,-0.676627517,0.287448406,0.275606036,-2.935602188,-1.488052607,-0.613728762,22.70625114,-44.08125305,-12.03750038,164.7263242,,,-1.038485026,9.698588753,-1.185404336,12.26250076,-59.55000305,-27.33750153,-0.061575169,0.021624614,0.079534595,-1.038485026,9.698588753,-1.185404336,-15.2823476,32,83,18,21
45.63,-0.854566187,-0.627070427,-1.673266888,-0.793406129,9.77303648,0.169261023,0.111330107,0.012767074,-0.081794793,-0.619203717,-0.676582605,0.287556008,0.275924429,-2.931403041,-1.487976372,-0.610188723,21.80625153,-44.56875229,-13.48125076,163.1703725,,,-1.775474405,9.272187614,-0.849930595,11.36250019,-60.05625153,-28.78125191,0.103847012,0.014905101,-0.080878497,-1.775474405,9.272187614,-0.849930595,-15.30152893,32,83,18,21
45.64,-0.233902335,-0.001632214,-0.135799415,-0.779921949,9.774015903,0.175210126,0.018325944,-0.015118903,-0.150425451,-0.619566053,-0.676221728,0.287209183,0.276356533,-2.920606852,-1.489193201,-0.599502057,21.31875038,-43.05000305,-9.637500763,167.381387,0.372558594,996.5803833,-0.119641125,9.917651892,0.428315263,10.875,-58.51875305,-24.93750191,0.01084285,-0.012980877,-0.149509152,-0.119641125,9.917651892,0.428315263,-15.32071025,32,83,18,21
45.65,0.993708879,-0.380101204,-0.139278077,-0.773323238,9.774582386,0.172942728,-0.019761476,0.026572618,0.00140499,-0.619828016,-0.675980955,0.287190244,0.276377872,-2.921576858,-1.489903331,-0.60046342,21.13125038,-46.06875229,-15.01875019,161.9436528,,,0.086141616,9.028598404,-0.263210489,10.6875,-61.53750229,-30.31875038,-0.02724457,0.028710645,0.002321285,0.086141616,9.028598404,-0.263210489,-15.33989157,32,83,18,21
45.66,0.403263196,-0.338472843,-0.581703097,-0.777881593,9.774163723,0.176092841,0.04987711,0.002382373,0.060292353,-0.619608015,-0.676153243,0.287189335,0.276450723,-2.918970585,-1.489378035,-0.597977459,19.03125,-42.82500076,-10.01250076,166.8406031,,,-0.537786886,9.649057388,-0.315852584,8.587500572,-58.31250381,-25.31250191,0.042394016,0.004520399,0.061208651,-0.537786886,9.649057388,-0.315852584,-15.3590729,32,83,18,21
45.67,-0.482219815,-0.092464447,-0.259463042,-0.782054424,9.773842335,0.175438561,-0.003054324,-0.104152447,0.019394957,-0.619570524,-0.676377386,0.287031934,0.276149705,-2.920915842,-1.488975823,-0.599222302,22.91250038,-44.51250076,-13.23750019,163.4381342,,,-1.26628176,9.478449059,-0.075134632,12.46875095,-60.00000381,-28.53750038,-0.010537418,-0.102014419,0.020311253,-1.26628176,9.478449059,-0.075134632,-15.37825422,32,83,18,21
45.68,-0.464300901,-0.163752079,0.501495034,-0.784729749,9.773522854,0.181191124,0.058795736,-0.026939137,0.016187917,-0.619441479,-0.676593125,0.286760911,0.276192263,-2.914676309,-1.488577962,-0.592637241,19.27500153,-44.8125,-13.01250076,163.80794,0.475616455,996.5681763,-1.321795225,9.592347527,0.767617494,8.831250191,-60.30000305,-28.31250191,0.051312641,-0.02480111,0.017104214,-1.321795225,9.592347527,0.767617494,-15.39743554,32,83,18,21
45.69,-1.228413582,-0.263872147,0.8152982,-0.785866499,9.773357391,0.185185447,0.02565632,0.007788526,-0.023060145,-0.619331241,-0.676672757,0.286674052,0.276334494,-2.91016984,-1.488371968,-0.588219762,22.18125153,-46.63125229,-14.04375076,163.2394813,,,-2.025524378,8.928817749,0.86799641,11.73750019,-62.10000229,-29.34375191,0.018173227,0.009926553,-0.022143848,-2.025524378,8.928817749,0.86799641,-15.41661686,32,83,18,21
45.7,-0.80304125,-0.1982131,0.641582102,-0.779579133,9.773859978,0.185193986,-0.031734425,0.034269514,-0.104641138,-0.619498789,-0.676421851,0.286707088,0.276538894,-2.908361077,-1.488998115,-0.586766541,21.80625153,-43.14375305,-12.16875076,164.2488265,,,-1.143769228,9.577511978,0.5479564,11.36250019,-58.63125229,-27.46875191,-0.039217518,0.036407541,-0.10372484,-1.143769228,9.577511978,0.5479564,-15.43579819,32,83,18,21
45.71,0.411641359,0.096703529,0.039651729,-0.769548744,9.774721146,0.181717135,-0.039064803,0.054061533,-0.074708761,-0.619823366,-0.67597869,0.286860347,0.27673617,-2.909707308,-1.490077853,-0.588634253,20.11875153,-46.65000153,-13.36875057,164.0089911,,,-0.104327063,10.05320492,0.303888479,9.675000191,-62.13750076,-28.66875076,-0.046547896,0.056199559,-0.073792467,-0.104327063,10.05320492,0.303888479,-15.45497951,32,83,18,21
45.72,1.004005343,0.558930397,0.440761797,-0.763589114,9.775234222,0.179216199,-0.031001387,-0.018784092,-0.016646065,-0.620103806,-0.675793409,0.286767289,0.27665697,-2.911063433,-1.490731061,-0.589713484,20.0625,-45.67500305,-12.63750076,164.5341338,0.470321655,996.5688477,0.548554584,10.65523934,0.822532773,9.637500763,-61.16250229,-27.93750191,-0.038484481,-0.016646065,-0.015729768,0.548554584,10.65523934,0.822532773,-15.47416083,32,83,18,21
45.73,1.113981247,0.491641998,0.402252242,-0.762917876,9.775274277,0.179901481,3.97E-04,0.03781253,0.027672175,-0.620144218,-0.675810099,0.286668301,0.276628181,-2.910015702,-1.490781784,-0.588467538,22.3125,-42.09375,-11.08125019,165.2514121,,,0.102891384,10.40255718,0.481435913,11.86875057,-57.56250381,-26.38125038,-0.007086032,0.039950557,0.028588471,0.102891384,10.40255718,0.481435913,-15.49334216,32,83,18,21
45.74,-0.173389524,-0.032593727,-0.82988885,-0.763314515,9.775290489,0.177317046,-0.010354158,-0.046731155,-0.004581486,-0.620202631,-0.675821662,0.286676303,0.276460603,-2.913342237,-1.49080193,-0.591547281,23.88750076,-45.45000076,-11.83125019,165.4089585,,,-0.896829945,9.581340408,-0.867637509,13.44375038,-60.93750381,-27.13125038,-0.017837251,-0.044593129,-0.003665189,-0.896829945,9.581340408,-0.867637509,-15.51252348,32,83,18,21
45.75,-0.54493764,-0.755290985,-0.7531057,-0.763237745,9.775272846,0.178572811,0.050549059,-0.067805991,-0.014966187,-0.620229334,-0.675880969,0.286529586,0.276407748,-2.911759973,-1.490779877,-0.589657784,20.79375076,-43.51875305,-12.35625076,164.1492001,,,-1.473380551,8.557930112,-0.51565329,10.35000038,-59.00625229,-27.65625191,0.043065967,-0.065667964,-0.01404989,-1.473380551,8.557930112,-0.51565329,-15.5317048,32,83,18,21
45.76,0.257880747,0.60150528,0.887008667,-0.764465094,9.775160789,0.179461166,-0.014508039,0.009590578,0.017898338,-0.620195627,-0.675954938,0.286464304,0.276370287,-2.911014318,-1.490638018,-0.588756144,22.53750038,-43.83750153,-10.29375076,166.7854349,0.457107544,996.5704346,-0.461814779,10.12881813,1.042792106,12.11250019,-59.30625153,-25.59375191,-0.021991133,0.011728604,0.018814635,-0.461814779,10.12881813,1.042792106,-15.55088613,32,83,18,21
45.77,0.31524545,0.479536533,0.334279001,-0.763382196,9.775342464,0.174136825,-0.079015359,0.121378832,-0.038545569,-0.620200813,-0.675730973,0.286895901,0.276458517,-2.91732347,-1.490868509,-0.595863342,22.78125,-45.80625153,-13.29375076,163.8163754,,,-0.672861722,9.814879799,-0.766181797,12.35625076,-61.29375076,-28.59375191,-0.086498453,0.123516859,-0.03762927,-0.672861722,9.814879799,-0.766181797,-15.57006745,32,83,18,21
45.78,0.119496137,-0.159181118,-1.722313464,-0.751815945,9.776285172,0.171451055,0.058337586,-0.00717766,-0.129350618,-0.620515674,-0.675197303,0.287124634,0.276818201,-2.917368889,-1.492082715,-0.596796036,20.08125114,-44.25,-11.32500076,165.6443081,,,-0.221336093,9.482157946,-1.427916914,9.637500763,-59.73750305,-26.62500191,0.050854493,-0.005039634,-0.128434317,-0.221336093,9.482157946,-1.427916914,-15.58924877,32,83,18,21
45.79,1.269931257,-0.331398487,-0.176422775,-0.74319151,9.776799679,0.179531746,0.095203273,-0.077152222,-0.015943569,-0.620804787,-0.675151527,0.286465675,0.276964247,-2.904567361,-1.492752373,-0.583191186,21.9375,-43.10625076,-10.65000057,166.1221934,,,0.564227566,9.592347527,0.861894727,11.51250076,-58.59375381,-25.95000076,0.087720182,-0.075014195,-0.015027273,0.564227566,9.592347527,0.861894727,-15.6084301,32,83,18,21
45.8,0.970151126,-0.075377464,1.360253692,-0.756510764,9.775751114,0.180978484,-0.044196068,-0.034758207,0.197736931,-0.620496213,-0.675773561,0.286184132,0.276429161,-2.906756878,-1.491392851,-0.584144145,22.74375153,-45.45000076,-13.08750057,163.9360437,0.443908691,996.5718994,0.151346032,9.763912916,1.400399476,12.31875038,-60.91875076,-28.38750076,-0.051679162,-0.032620179,0.198653227,0.151346032,9.763912916,1.400399476,-15.62761142,32,83,18,21
45.81,-1.185232282,-0.007274151,-0.576796316,-0.774872661,9.774413586,0.175494201,-0.051312641,0.025961753,0.143858656,-0.619881243,-0.676215976,0.286774233,0.276115432,-2.918864131,-1.489691377,-0.596707433,21.58125114,-46.63125229,-14.02500057,163.2606062,,,-2.131047869,9.66556778,-0.644147846,11.13750076,-62.11875153,-29.32500076,-0.058795734,0.02809978,0.144774951,-2.131047869,9.66556778,-0.644147846,-15.64679274,32,83,18,21
45.82,-1.147666365,0.547294617,-1.517937422,-0.770201683,9.774768353,0.176239766,0.047067131,0.038545568,-0.090591249,-0.619890273,-0.675931424,0.287029684,0.276526049,-2.91662991,-1.490139425,-0.595492959,21.43125153,-46.38750076,-12.28125095,165.170973,,,-1.828116465,10.26903763,-1.254317629,10.98750019,-61.87500381,-27.58125114,0.039584038,0.040683595,-0.08967495,-1.828116465,10.26903763,-1.254317629,-15.66597407,32,83,18,21
45.83,0.06187892,0.765568733,-0.309051752,-0.75681895,9.775727272,0.180999219,0.0788321,-0.020708316,-0.163406327,-0.620273709,-0.675564587,0.28670454,0.276899755,-2.906844378,-1.491361737,-0.585760951,22.6875,-44.79375076,-11.66250038,165.4064658,,,-0.212961217,10.29511929,0.413958304,12.26250076,-60.26250076,-26.96250153,0.071349005,-0.018570289,-0.162490033,-0.212961217,10.29511929,0.413958304,-15.68515539,32,83,18,21
45.84,1.115313381,0.245745182,1.172345042,-0.750653744,9.776071072,0.187978193,0.048716466,-0.040622508,0.02489274,-0.620479584,-0.675566047,0.286152348,0.277006105,-2.896221876,-1.491805553,-0.574442863,22.51875114,-43.23750305,-11.90625,164.6041171,0.280075073,996.5914917,0.391465786,9.603354454,1.793181276,12.07500076,-58.72500229,-27.20625114,0.041233373,-0.038484481,0.025809037,0.391465786,9.603354454,1.793181276,-15.70433671,32,83,18,21
45.85,0.953747481,0.34425211,1.686729789,-0.762394905,9.775084972,0.191902116,-0.052625999,0.018631376,0.192116977,-0.620112836,-0.676093817,0.285951823,0.276746631,-2.894985318,-1.490542352,-0.572518378,20.00625038,-44.71875,-14.06250095,162.5434408,,,-0.461336203,10.62891808,1.528535092,9.5625,-60.20625305,-29.36250114,-0.060109092,0.020769403,0.193033269,-0.461336203,10.62891808,1.528535092,-15.72351804,32,83,18,21
45.86,-0.555734277,1.102175236,0.11043027,-0.779426128,9.773920536,0.182607546,-0.102472566,0.015882484,0.1188132,-0.619650036,-0.676492453,0.286526754,0.276214004,-2.911451697,-1.489073396,-0.589076191,20.88750076,-45.86250305,-12.09375095,165.2276156,,,-1.298704475,11.073385,-0.35353954,10.44375038,-61.35000229,-27.39375114,-0.109955659,0.01802051,0.119729498,-1.298704475,11.073385,-0.35353954,-15.74269936,32,83,18,21
45.87,-0.954379439,0.285664082,-1.222246468,-0.774000198,9.774300098,0.185339078,0.088239419,0.035491244,-0.114659316,-0.619687319,-0.676244646,0.286629006,0.276630729,-2.906539083,-1.489548624,-0.58495611,26.10000038,-44.56875229,-12.26250076,164.6164658,,,-1.595534098,10.02879829,-0.864287534,15.65625095,-60.05625153,-27.56250191,0.080756324,0.03762927,-0.113743022,-1.595534098,10.02879829,-0.864287534,-15.76188068,32,83,18,21
45.88,0.18653512,-0.14880228,0.281036668,-0.756189406,9.77548027,0.196295358,0.099234984,-0.03451386,-0.170981051,-0.620170802,-0.675863802,0.285942346,0.277188048,-2.887600303,-1.491046011,-0.565790921,19.14375114,-43.53750229,-12.33750057,164.178522,0.073989868,996.6158447,-0.211525534,9.332965565,0.77240316,8.700000763,-59.00625229,-27.63750076,0.091751889,-0.032375834,-0.170064755,-0.211525534,9.332965565,0.77240316,-15.78106201,32,83,18,21
45.89,1.401448548,-0.413096428,0.939306974,-0.755171359,9.775553226,0.196559124,-0.031612252,0.018784092,0.036041023,-0.620254695,-0.675889462,0.28579095,0.277093977,-2.886948347,-1.491140187,-0.564759195,19.21875,-46.21875,-14.96250057,162.0615596,,,0.606580533,9.081958532,1.031306535,8.793750763,-61.70625305,-30.26250076,-0.039095346,0.020922119,0.036957319,0.606580533,9.081958532,1.031306535,-15.80024333,32,83,18,21
45.9,0.439656019,-0.726987839,-0.202683836,-0.766942084,9.774759293,0.190459564,-0.082680547,0.012522728,0.172202781,-0.619934916,-0.676174462,0.286166459,0.276726395,-2.898180246,-1.490126014,-0.576020241,21.07500076,-43.21875,-13.18125057,163.038862,,,-0.477128847,9.479406166,-0.201954225,10.63125038,-58.70625305,-28.48125076,-0.090163641,0.014660755,0.17311908,-0.477128847,9.479406166,-0.201954225,-15.81942465,32,83,18,21
45.91,-0.132231742,0.344598293,-0.544984847,-0.776523769,9.774102211,0.185279891,-0.026236643,-0.068111422,0.084116079,-0.619711876,-0.676438808,0.286395222,0.276343077,-2.907365203,-1.489299774,-0.584981412,22.20000076,-44.98125076,-14.56875038,162.0536413,,,-1.235175037,10.07521915,-0.168454716,11.75625038,-60.46875381,-29.86875153,-0.033719737,-0.065973394,0.085032379,-1.235175037,10.07521915,-0.168454716,-15.83860597,32,83,18,21
45.92,-0.448048383,0.075371265,-0.025350451,-0.78036195,9.773748875,0.187762573,0.069638588,-0.028405213,-0.004123337,-0.619611561,-0.676666915,0.286197945,0.276213884,-2.905472517,-1.488858461,-0.582592994,21.43125153,-47.49375153,-16.3125,161.0441339,0.034347534,996.6204224,-1.275374472,9.457033396,0.408574477,10.98750019,-62.96250153,-31.61250114,0.062155493,-0.026267186,-0.00320704,-1.275374472,9.457033396,0.408574477,-15.8577873,32,83,18,21
45.93,-0.963175744,-0.903936386,0.095338345,-0.777867794,9.773807526,0.194920383,0.051587531,0.025717407,-0.05931497,-0.619547367,-0.676641554,0.286035702,0.276587859,-2.896063209,-1.48893249,-0.573509157,25.29375076,-46.70625305,-13.81875038,163.5183529,,,-1.796531224,8.343772507,4.79E-04,14.85000038,-62.19375229,-29.11875153,0.044104436,0.027855434,-0.058398674,-1.796531224,8.343772507,4.79E-04,-15.87696862,32,83,18,21
45.94,-0.242443353,-1.382351637,-0.644443333,-0.770942628,9.774365902,0.194430679,-0.016707151,0.063957542,-0.076297012,-0.619674385,-0.676291287,0.286246762,0.276941314,-2.894548535,-1.489631057,-0.572853029,21.05625153,-43.65000153,-13.61250019,162.6796148,,,-0.569013241,8.428478432,-0.53982079,10.61250019,-59.13750076,-28.91250038,-0.024190246,0.06609557,-0.075380713,-0.569013241,8.428478432,-0.53982079,-15.89614994,32,83,18,21
45.95,1.029796958,-0.356742859,-0.59656322,-0.767456472,9.774790287,0.18673604,-0.076358098,0.040622509,0.003665188,-0.619838268,-0.676000029,0.286624014,0.276895553,-2.90291369,-1.490166664,-0.581720471,20.4375,-46.36875153,-13.53750038,163.7246721,,,0.442672193,9.727422237,-0.308075916,9.993750572,-61.85625076,-28.83750153,-0.083841193,0.042760535,0.004581486,0.442672193,9.727422237,-0.308075916,-15.91533127,32,83,18,21
45.96,1.53244555,0.438545227,-0.062900156,-0.773872972,9.774348736,0.183298334,-0.020494514,-0.035613417,0.102319852,-0.619760424,-0.676251948,0.286600411,0.276478678,-2.909015059,-1.48961103,-0.587152123,22.66875076,-45.20625305,-12.11250019,165.0005662,0.08454895,996.614563,0.66807608,10.19629574,0.183290216,12.24375057,-60.69375229,-27.41250038,-0.027977607,-0.03347539,0.103236147,0.66807608,10.19629574,0.183290216,-15.93451259,32,83,18,21
45.97,-0.037932158,-1.235318184,-0.189905435,-0.784798682,9.773402214,0.187352344,0.061361368,-0.068233595,0.149967307,-0.619416714,-0.676752746,0.286390156,0.276241452,-2.907252073,-1.488427043,-0.584719479,22.3125,-43.08750153,-11.94375038,164.5067562,,,-0.759122983,9.643075228,0.269790758,11.86875057,-58.57500076,-27.24375153,0.053878274,-0.066095569,0.1508836,-0.759122983,9.643075228,0.269790758,-15.95369391,32,83,18,21
45.98,-0.965792745,-0.212305069,0.271022059,-0.794469088,9.772546768,0.191126496,0.043676832,-0.059253882,0.047036589,-0.619083643,-0.677171618,0.286260769,0.276095614,-2.905510068,-1.487374902,-0.582571894,21.63750076,-48.60000229,-15.61875057,162.1839734,,,-2.212403822,9.403314304,0.593898571,11.19375038,-64.08750153,-30.91875076,0.036193739,-0.057115856,0.047952886,-2.212403822,9.403314304,0.593898571,-15.97287524,32,83,18,21
